dia_semana;dia;mes;periodo;hora;genero;comuna;modalidad;label_modalidad;arma_medio;label_arma;movil_agresor;label_agresor;movil_victima;label_victima;edad;conducta;lat;lon
martes;3;1;2014;10;masculino;nororiental;engano;11;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.96045;-75.284146
martes;3;1;2014;11;masculino;las palmas;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a residencias;2.947179;-75.257497
miercoles;4;1;2014;17;femenino;central;factor de oportunidad;13;sin empleo de arma;15;motocicleta;7;a pie;1;0;hurto a personas;2.92796;-75.286621
miercoles;4;1;2014;17;femenino;entre rios;raponazo;25;sin empleo de arma;15;motocicleta;7;sin dato;13;0;hurto a personas;2.935378;-75.294883
miercoles;4;1;2014;10;femenino;la floresta;atraco;4;arma blanca;1;motocicleta;7;motocicleta;7;0;hurto a personas;2.927763;-75.264617
miercoles;4;1;2014;14;masculino;nororiental;raponazo;25;sin empleo de arma;15;motocicleta;7;a pie;1;0;hurto a personas;2.96045;-75.284146
miercoles;4;1;2014;16;masculino;suroriental;raponazo;25;sin empleo de arma;15;taxi;15;pasajero de taxi;10;0;hurto a personas;2.9231;-75.266481
jueves;5;1;2014;0;femenino;suroriental;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.9231;-75.266481
jueves;5;1;2014;10;femenino;central;paquete chileno;22;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.92796;-75.286621
jueves;5;1;2014;0;femenino;entre rios;violacion cerraduras;42;contundente;4;a pie;1;a pie;1;0;hurto a residencias;2.935378;-75.294883
jueves;5;1;2014;16;femenino;norte;violacion cerraduras;42;contundente;4;motocicleta;7;a pie;1;0;hurto a residencias;2.920993;-75.268685
jueves;5;1;2014;19;masculino;entre rios;halado;15;llave maestra;9;motocicleta;7;motocicleta;7;0;hurto de motos;2.935378;-75.294883
jueves;5;1;2014;17;masculino;noroccidental;engano;11;llave maestra;9;a pie;1;motocicleta;7;0;hurto de motos;2.95476;-75.297625
jueves;5;1;2014;9;masculino;sur;factor de oportunidad;13;sin empleo de arma;15;motocicleta;7;vehiculo;15;0;hurto a personas;2.908991;-75.274467
jueves;5;1;2014;20;masculino;noroccidental;violacion cerraduras;42;contundente;4;a pie;1;a pie;1;0;hurto a residencias;2.95476;-75.297625
jueves;5;1;2014;11;sin dato;central;mechero;19;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a comercio;2.92796;-75.286621
viernes;6;1;2014;23;femenino;sur;atraco;4;arma blanca;1;motocicleta;7;motocicleta;7;0;hurto de motos;2.908991;-75.274467
viernes;6;1;2014;23;femenino;sur;atraco;4;arma blanca;1;motocicleta;7;motocicleta;7;0;hurto a personas;2.908991;-75.274467
viernes;6;1;2014;0;masculino;corregimiento rio las ceibas;atraco;4;arma de fuego;2;a pie;1;bicicleta;2;0;hurto a personas;2.885892;-75.155379
viernes;6;1;2014;12;masculino;central;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.92796;-75.286621
viernes;6;1;2014;14;masculino;central;atraco;4;arma de fuego;2;motocicleta;7;a pie;1;0;hurto a personas;2.92796;-75.286621
viernes;6;1;2014;12;masculino;suroriental;atraco;4;arma de fuego;2;a pie;1;a pie;1;0;hurto a personas;2.9231;-75.266481
viernes;6;1;2014;20;masculino;oriental;atraco;4;arma blanca;1;a pie;1;a pie;1;0;hurto a personas;2.940498;-75.26865
sabado;7;2;2014;15;femenino;central;raponazo;25;sin empleo de arma;15;a pie;1;conductor taxi;5;0;hurto a personas;2.92796;-75.286621
sabado;7;2;2014;22;femenino;entre rios;raponazo;25;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.935378;-75.294883
sabado;7;2;2014;2;femenino;central;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a residencias;2.92796;-75.286621
sabado;7;2;2014;14;masculino;central;raponazo;25;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.92796;-75.286621
sabado;7;2;2014;13;masculino;sur;raponazo;25;sin empleo de arma;15;motocicleta;7;a pie;1;0;hurto a personas;2.908991;-75.274467
sabado;7;2;2014;21;masculino;oriental;rompimiento vidrio;29;contundente;4;a pie;1;vehiculo;15;0;hurto a personas;2.940498;-75.26865
domingo;1;2;2014;0;femenino;central;raponazo;25;sin empleo de arma;15;motocicleta;7;a pie;1;0;hurto a personas;2.92796;-75.286621
domingo;1;2;2014;0;femenino;las palmas;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.947179;-75.257497
domingo;1;2;2014;6;femenino;central;raponazo;25;arma blanca;1;motocicleta;7;a pie;1;0;hurto a personas;2.92796;-75.286621
domingo;1;2;2014;6;femenino;nororiental;atraco;4;contundente;4;motocicleta;7;motocicleta;7;0;hurto a personas;2.96045;-75.284146
domingo;1;2;2014;0;masculino;nororiental;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.96045;-75.284146
domingo;1;2;2014;14;masculino;central;raponazo;25;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.92796;-75.286621
domingo;1;2;2014;19;masculino;central;atraco;4;arma de fuego;2;motocicleta;7;a pie;1;0;hurto a personas;2.92796;-75.286621
domingo;1;2;2014;10;masculino;central;factor de oportunidad;13;contundente;4;a pie;1;a pie;1;0;hurto a residencias;2.92796;-75.286621
domingo;1;2;2014;12;sin dato;oriental;factor de oportunidad;13;arma blanca;1;a pie;1;a pie;1;0;hurto a comercio;2.940498;-75.26865
lunes;2;2;2014;16;femenino;central;raponazo;25;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.92796;-75.286621
lunes;2;2;2014;18;femenino;central;raponazo;25;sin empleo de arma;15;motocicleta;7;a pie;1;0;hurto a personas;2.92796;-75.286621
lunes;2;2;2014;19;femenino;central;raponazo;25;sin empleo de arma;15;motocicleta;7;a pie;1;0;hurto a personas;2.92796;-75.286621
lunes;2;2;2014;0;masculino;las palmas;atraco;4;arma de fuego;2;motocicleta;7;a pie;1;0;hurto a personas;2.947179;-75.257497
lunes;2;2;2014;1;masculino;sur;factor de oportunidad;13;contundente;4;a pie;1;a pie;1;0;hurto a personas;2.908991;-75.274467
lunes;2;2;2014;0;masculino;entre rios;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.935378;-75.294883
lunes;2;2;2014;10;masculino;central;factor de oportunidad;13;contundente;4;a pie;1;a pie;1;0;hurto a personas;2.92796;-75.286621
lunes;2;2;2014;16;masculino;noroccidental;llave maestra;18;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a residencias;2.95476;-75.297625
lunes;2;2;2014;12;sin dato;central;engano;11;sin empleo de arma;15;taxi;15;a pie;1;0;hurto a comercio;2.92796;-75.286621
martes;3;2;2014;21;femenino;entre rios;atraco;4;arma blanca;1;a pie;1;a pie;1;0;hurto a personas;2.935378;-75.294883
martes;3;2;2014;10;femenino;central;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.92796;-75.286621
martes;3;2;2014;0;masculino;sur;atraco;4;arma de fuego;2;motocicleta;7;a pie;1;0;hurto a personas;2.908991;-75.274467
martes;3;2;2014;8;masculino;central;rompimiento vidrio;29;contundente;4;a pie;1;a pie;1;0;hurto a personas;2.92796;-75.286621
martes;3;2;2014;10;masculino;central;atraco;4;sin dato;14;motocicleta;7;a pie;1;0;hurto a personas;2.92796;-75.286621
martes;3;2;2014;0;masculino;las palmas;llave maestra;18;contundente;4;a pie;1;a pie;1;0;hurto a residencias;2.947179;-75.257497
martes;3;2;2014;10;sin dato;central;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a comercio;2.92796;-75.286621
miercoles;4;2;2014;15;femenino;central;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.92796;-75.286621
miercoles;4;2;2014;14;femenino;sur;raponazo;25;sin empleo de arma;15;motocicleta;7;a pie;1;0;hurto a personas;2.908991;-75.274467
miercoles;4;2;2014;10;femenino;la floresta;atraco;4;arma blanca;1;motocicleta;7;a pie;1;0;hurto a personas;2.927763;-75.264617
miercoles;4;2;2014;20;masculino;noroccidental;atraco;4;arma de fuego;2;motocicleta;7;motocicleta;7;0;hurto de motos;2.95476;-75.297625
miercoles;4;2;2014;0;masculino;central;raponazo;25;sin dato;14;motocicleta;7;a pie;1;0;hurto a personas;2.92796;-75.286621
miercoles;4;2;2014;0;masculino;sur;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.908991;-75.274467
miercoles;4;2;2014;14;masculino;norte;violacion cerraduras;42;contundente;4;a pie;1;a pie;1;0;hurto a residencias;2.920993;-75.268685
miercoles;4;2;2014;17;sin dato;central;no reporta;20;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a comercio;2.92796;-75.286621
jueves;5;2;2014;17;femenino;central;raponazo;25;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.92796;-75.286621
jueves;5;2;2014;19;femenino;entre rios;rompimiento vidrio;29;contundente;4;a pie;1;vehiculo;15;0;hurto a personas;2.935378;-75.294883
jueves;5;2;2014;6;femenino;la floresta;atraco;4;sin empleo de arma;15;motocicleta;7;bicicleta;2;0;hurto a personas;2.927763;-75.264617
jueves;5;2;2014;0;masculino;entre rios;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.935378;-75.294883
jueves;5;2;2014;18;masculino;la floresta;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.927763;-75.264617
viernes;6;2;2014;0;femenino;central;factor de oportunidad;13;contundente;4;a pie;1;a pie;1;0;hurto a personas;2.92796;-75.286621
viernes;6;2;2014;12;femenino;entre rios;raponazo;25;sin empleo de arma;15;motocicleta;7;motocicleta;7;0;hurto a personas;2.935378;-75.294883
viernes;6;2;2014;15;femenino;suroriental;llave maestra;18;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a residencias;2.9231;-75.266481
viernes;6;2;2014;15;masculino;nororiental;atraco;4;arma de fuego;2;motocicleta;7;a pie;1;0;hurto a personas;2.96045;-75.284146
viernes;6;2;2014;19;masculino;central;atraco;4;arma blanca;1;motocicleta;7;a pie;1;0;hurto a personas;2.92796;-75.286621
viernes;6;2;2014;19;masculino;nororiental;no reporta;20;contundente;4;a pie;1;a pie;1;0;hurto a personas;2.96045;-75.284146
viernes;6;2;2014;8;masculino;entre rios;no reporta;20;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.935378;-75.294883
viernes;6;2;2014;10;sin dato;suroriental;atraco;4;arma de fuego;2;motocicleta;7;motocicleta;7;0;hurto a comercio;2.9231;-75.266481
sabado;7;2;2014;0;femenino;central;atraco;4;arma de fuego;2;motocicleta;7;pasajero de taxi;10;0;hurto a personas;2.92796;-75.286621
sabado;7;2;2014;17;femenino;noroccidental;atraco;4;arma blanca;1;a pie;1;a pie;1;0;hurto a personas;2.95476;-75.297625
sabado;7;2;2014;18;femenino;central;no reporta;20;contundente;4;a pie;1;a pie;1;0;hurto a personas;2.92796;-75.286621
sabado;7;2;2014;12;masculino;central;rompimiento vidrio;29;contundente;4;a pie;1;a pie;1;0;hurto a personas;2.92796;-75.286621
sabado;7;2;2014;13;masculino;entre rios;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.935378;-75.294883
sabado;7;2;2014;21;masculino;entre rios;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.935378;-75.294883
sabado;7;2;2014;18;masculino;central;violacion cerraduras;42;contundente;4;a pie;1;a pie;1;0;hurto a residencias;2.92796;-75.286621
sabado;7;2;2014;12;sin dato;las palmas;factor de oportunidad;13;contundente;4;a pie;1;a pie;1;0;hurto a comercio;2.947179;-75.257497
sabado;7;2;2014;9;sin dato;central;mechero;19;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a comercio;2.92796;-75.286621
domingo;1;2;2014;5;femenino;suroriental;violacion cerraduras;42;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a residencias;2.9231;-75.266481
domingo;1;2;2014;0;masculino;las palmas;atraco;4;arma blanca;1;a pie;1;a pie;1;0;hurto a personas;2.947179;-75.257497
domingo;1;2;2014;3;masculino;entre rios;raponazo;25;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.935378;-75.294883
domingo;1;2;2014;16;masculino;norte;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.920993;-75.268685
domingo;1;2;2014;0;masculino;norte;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a residencias;2.920993;-75.268685
domingo;1;2;2014;10;sin dato;nororiental;llave maestra;18;contundente;4;a pie;1;a pie;1;0;hurto a comercio;2.96045;-75.284146
lunes;2;2;2014;18;femenino;central;engano;11;contundente;4;motocicleta;7;vehiculo;15;0;hurto a personas;2.92796;-75.286621
lunes;2;2;2014;18;femenino;suroriental;raponazo;25;arma blanca;1;a pie;1;a pie;1;0;hurto a personas;2.9231;-75.266481
lunes;2;2;2014;3;femenino;norte;violacion cerraduras;42;contundente;4;a pie;1;a pie;1;0;hurto a residencias;2.920993;-75.268685
lunes;2;2;2014;12;masculino;central;raponazo;25;contundente;4;motocicleta;7;a pie;1;0;hurto a personas;2.92796;-75.286621
lunes;2;2;2014;13;masculino;entre rios;raponazo;25;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.935378;-75.294883
martes;3;2;2014;9;femenino;suroriental;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.9231;-75.266481
martes;3;2;2014;21;femenino;nororiental;violacion cerraduras;42;contundente;4;a pie;1;a pie;1;0;hurto a residencias;2.96045;-75.284146
martes;3;2;2014;0;masculino;las palmas;factor de oportunidad;13;contundente;4;a pie;1;a pie;1;0;hurto a personas;2.947179;-75.257497
martes;3;2;2014;16;masculino;oriental;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.940498;-75.26865
martes;3;2;2014;17;masculino;entre rios;atraco;4;arma de fuego;2;motocicleta;7;a pie;1;0;hurto a personas;2.935378;-75.294883
martes;3;2;2014;18;masculino;las palmas;atraco;4;arma blanca;1;pasajero bus;10;pasajero bus;9;0;hurto a personas;2.947179;-75.257497
martes;3;2;2014;10;masculino;central;paquete chileno;22;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.92796;-75.286621
miercoles;4;2;2014;16;femenino;central;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.92796;-75.286621
miercoles;4;2;2014;17;femenino;central;atraco;4;arma de fuego;2;motocicleta;7;vehiculo;15;0;hurto a personas;2.92796;-75.286621
miercoles;4;2;2014;18;femenino;oriental;atraco;4;arma blanca;1;a pie;1;a pie;1;0;hurto a personas;2.940498;-75.26865
miercoles;4;2;2014;19;femenino;central;raponazo;25;sin empleo de arma;15;motocicleta;7;a pie;1;0;hurto a personas;2.92796;-75.286621
miercoles;4;2;2014;22;femenino;entre rios;atraco;4;arma de fuego;2;motocicleta;7;a pie;1;0;hurto a personas;2.935378;-75.294883
miercoles;4;2;2014;9;femenino;entre rios;atraco;4;arma blanca;1;motocicleta;7;a pie;1;0;hurto a personas;2.935378;-75.294883
miercoles;4;2;2014;0;femenino;la floresta;llave maestra;18;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a residencias;2.927763;-75.264617
miercoles;4;2;2014;13;masculino;sur;atraco;4;arma blanca;1;a pie;1;a pie;1;0;hurto a personas;2.908991;-75.274467
miercoles;4;2;2014;20;masculino;entre rios;atraco;4;arma de fuego;2;motocicleta;7;a pie;1;0;hurto a personas;2.935378;-75.294883
miercoles;4;2;2014;7;masculino;sur;raponazo;25;sin empleo de arma;15;motocicleta;7;a pie;1;0;hurto a personas;2.908991;-75.274467
miercoles;4;2;2014;10;masculino;entre rios;atraco;4;contundente;4;motocicleta;7;a pie;1;0;hurto a personas;2.935378;-75.294883
miercoles;4;2;2014;2;masculino;central;violacion cerraduras;42;contundente;4;a pie;1;a pie;1;0;hurto a residencias;2.92796;-75.286621
miercoles;4;2;2014;8;sin dato;entre rios;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a comercio;2.935378;-75.294883
jueves;5;2;2014;12;femenino;oriental;raponazo;25;contundente;4;a pie;1;a pie;1;0;hurto a personas;2.940498;-75.26865
jueves;5;2;2014;0;femenino;noroccidental;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a residencias;2.95476;-75.297625
jueves;5;2;2014;13;femenino;la floresta;violacion cerraduras;42;contundente;4;a pie;1;a pie;1;0;hurto a residencias;2.927763;-75.264617
jueves;5;2;2014;20;masculino;corregimiento rio las ceibas;atraco;4;arma de fuego;2;motocicleta;7;motocicleta;7;0;hurto de motos;2.885892;-75.155379
jueves;5;2;2014;17;masculino;noroccidental;atraco;4;arma de fuego;2;motocicleta;7;a pie;1;0;hurto a personas;2.95476;-75.297625
jueves;5;2;2014;20;masculino;corregimiento rio las ceibas;atraco;4;arma de fuego;2;motocicleta;7;motocicleta;7;0;hurto a personas;2.885892;-75.155379
jueves;5;2;2014;13;masculino;la floresta;violacion cerraduras;42;contundente;4;a pie;1;a pie;1;0;hurto a residencias;2.927763;-75.264617
jueves;5;2;2014;11;masculino;entre rios;llave maestra;18;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a residencias;2.935378;-75.294883
jueves;5;2;2014;0;sin dato;corregimiento chapinero;violacion cerraduras;42;contundente;4;a pie;1;a pie;1;0;hurto a comercio;3.18089;-75.513831
viernes;6;2;2014;15;femenino;oriental;atraco;4;arma de fuego;2;motocicleta;7;vehiculo;15;0;hurto a personas;2.940498;-75.26865
viernes;6;2;2014;12;femenino;central;raponazo;25;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.92796;-75.286621
viernes;6;2;2014;13;femenino;central;raponazo;25;sin empleo de arma;15;motocicleta;7;pasajero de taxi;10;0;hurto a personas;2.92796;-75.286621
viernes;6;2;2014;0;femenino;la floresta;escopolaminado;12;sin empleo de arma;15;motocicleta;7;a pie;1;0;hurto a residencias;2.927763;-75.264617
viernes;6;2;2014;0;masculino;central;factor de oportunidad;13;contundente;4;motocicleta;7;vehiculo;15;0;hurto a personas;2.92796;-75.286621
viernes;6;2;2014;7;masculino;central;raponazo;25;sin empleo de arma;15;motocicleta;7;vehiculo;15;0;hurto a personas;2.92796;-75.286621
viernes;6;2;2014;10;masculino;central;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.92796;-75.286621
viernes;6;2;2014;10;masculino;noroccidental;factor de oportunidad;13;sin empleo de arma;15;motocicleta;7;a pie;1;0;hurto a personas;2.95476;-75.297625
viernes;6;2;2014;0;masculino;noroccidental;suplantacion empresa servicios;34;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a residencias;2.95476;-75.297625
viernes;6;2;2014;10;sin dato;noroccidental;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a comercio;2.95476;-75.297625
sabado;7;2;2014;0;femenino;central;escopolaminado;12;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.92796;-75.286621
sabado;7;2;2014;0;femenino;central;cosquilleo;9;sin empleo de arma;15;a pie;1;vehiculo;15;0;hurto a personas;2.92796;-75.286621
sabado;7;2;2014;16;femenino;central;engano;11;sin empleo de arma;15;motocicleta;7;vehiculo;15;0;hurto a personas;2.92796;-75.286621
sabado;7;2;2014;17;femenino;nororiental;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.96045;-75.284146
sabado;7;2;2014;7;femenino;oriental;atraco;4;arma de fuego;2;motocicleta;7;vehiculo;15;0;hurto a personas;2.940498;-75.26865
sabado;7;2;2014;10;femenino;noroccidental;atraco;4;arma de fuego;2;motocicleta;7;motocicleta;7;0;hurto a personas;2.95476;-75.297625
sabado;7;2;2014;19;masculino;entre rios;atraco;4;arma de fuego;2;motocicleta;7;a pie;1;0;hurto a personas;2.935378;-75.294883
sabado;7;2;2014;10;masculino;central;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.92796;-75.286621
sabado;7;2;2014;3;masculino;oriental;llave maestra;18;contundente;4;a pie;1;a pie;1;0;hurto a residencias;2.940498;-75.26865
sabado;7;2;2014;17;sin dato;nororiental;mechero;19;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a comercio;2.96045;-75.284146
domingo;1;2;2014;12;masculino;suroriental;atraco;4;arma blanca;1;motocicleta;7;a pie;1;0;hurto a personas;2.9231;-75.266481
domingo;1;2;2014;21;masculino;oriental;atraco;4;contundente;4;motocicleta;7;motocicleta;7;0;hurto a personas;2.940498;-75.26865
